City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Current Description
257,Zyryanovsk,KZ,2021-04-25 18:38:44,49.7386,84.2719,36.54,65,100,3.4,overcast clouds
258,Luderitz,NA,2021-04-25 18:38:45,-26.6481,15.1594,62.02,91,96,2.35,overcast clouds
259,Yerofey Pavlovich,RU,2021-04-25 18:38:45,53.9667,121.9667,41.2,53,100,2.17,overcast clouds
260,Ampanihy,MG,2021-04-25 18:38:46,-24.7,44.75,70.92,81,0,3.96,clear sky
261,Chalchihuites,MX,2021-04-25 18:38:46,23.4833,-103.8833,81.68,10,100,14.36,overcast clouds
262,Padang,ID,2021-04-25 18:36:42,-0.9492,100.3543,77.77,85,96,3.18,overcast clouds
263,Margate,GB,2021-04-25 18:34:08,51.3813,1.3862,44.01,63,19,5.01,few clouds
264,Imeni Poliny Osipenko,RU,2021-04-25 18:38:47,52.4201,136.4853,26.38,51,27,5.19,scattered clouds
265,Alice Springs,AU,2021-04-25 18:35:39,-23.7,133.8833,48.2,61,0,6.91,clear sky
266,Rosario Oeste,BR,2021-04-25 18:38:47,-14.8361,-56.4275,78.96,80,100,7.36,overcast clouds
267,Srednekolymsk,RU,2021-04-25 18:38:48,67.45,153.6833,0.45,97,49,4.92,scattered clouds
268,Mudgee,AU,2021-04-25 18:37:16,-32.5943,149.5871,35.6,93,75,4.12,broken clouds
269,Buston,TJ,2021-04-25 18:38:48,40.2342,69.6948,64.4,45,0,4.47,clear sky
270,San Patricio,US,2021-04-25 18:38:49,28.017,-97.5169,87.8,42,1,13.8,clear sky
271,Ahipara,NZ,2021-04-25 18:38:49,-35.1667,173.1667,57.72,81,49,7.05,scattered clouds
272,Ossora,RU,2021-04-25 18:38:49,59.2353,163.0719,31.14,92,100,3.96,overcast clouds
273,Yaan,NG,2021-04-25 18:38:50,7.3833,8.5667,83.77,63,83,4.45,broken clouds
274,Torbay,CA,2021-04-25 18:38:50,47.6666,-52.7314,53.6,35,20,19.57,few clouds
275,Vilyuysk,RU,2021-04-25 18:38:51,63.7553,121.6247,33.26,98,100,5.35,overcast clouds
276,Vostok,RU,2021-04-25 18:38:03,46.4856,135.8833,22.75,61,9,4.88,clear sky
277,Uvarovo,RU,2021-04-25 18:35:13,51.9849,42.2615,38.25,72,39,7.16,scattered clouds
278,Nishihara,JP,2021-04-25 18:38:51,26.1842,127.7558,66.2,88,20,8.68,few clouds
279,Fairmont,US,2021-04-25 18:38:30,39.4851,-80.1426,60.01,62,100,1.01,overcast clouds
280,Ostersund,SE,2021-04-25 18:38:18,63.1792,14.6357,35.6,51,75,8.05,broken clouds
281,Grafton,US,2021-04-25 18:38:52,42.207,-71.6856,51.01,81,90,9.22,overcast clouds
282,Lima,PE,2021-04-25 18:36:25,-12.0432,-77.0282,69.01,88,90,9.22,overcast clouds
283,Berlevag,NO,2021-04-25 18:37:48,70.8578,29.0864,32.0,64,20,8.05,few clouds
284,Kasiri,SL,2021-04-25 18:38:53,8.9412,-13.1148,82.31,58,9,10.09,clear sky
285,Lethem,GY,2021-04-25 18:38:53,3.3803,-59.7968,91.4,62,40,11.5,scattered clouds
286,Enumclaw,US,2021-04-25 18:38:54,47.2043,-121.9915,55.0,73,100,1.99,overcast clouds
287,Auki,SB,2021-04-25 18:38:48,-8.7676,160.7034,78.48,87,70,0.43,broken clouds
288,Gat,IL,2021-04-25 18:38:54,31.61,34.7642,75.0,34,0,1.01,clear sky
289,Agdam,AZ,2021-04-25 18:38:55,39.991,46.9274,60.69,76,13,2.51,few clouds
290,Yacuiba,BO,2021-04-25 18:38:55,-22.038,-63.6797,68.68,70,89,4.68,overcast clouds
291,Souillac,MU,2021-04-25 18:38:55,-20.5167,57.5167,77.0,88,75,12.66,light rain
292,Esperance,AU,2021-04-25 18:38:56,-33.8667,121.9,60.8,63,0,14.97,clear sky
293,East London,ZA,2021-04-25 18:38:56,-33.0153,27.9116,68.0,83,0,8.05,clear sky
294,Arlit,NE,2021-04-25 18:38:56,18.7369,7.3853,96.08,9,70,8.28,broken clouds
295,Laguna,US,2021-04-25 18:38:57,38.421,-121.4238,62.01,54,90,6.91,overcast clouds
296,Okhotsk,RU,2021-04-25 18:37:25,59.3833,143.3,14.83,76,1,8.46,clear sky
297,Kawalu,ID,2021-04-25 18:38:57,-7.3817,108.2082,71.06,96,45,1.57,scattered clouds
298,Cherskiy,RU,2021-04-25 18:38:58,68.75,161.3,2.43,96,96,4.7,overcast clouds
299,Rabo De Peixe,PT,2021-04-25 18:38:58,37.8,-25.5833,62.6,67,40,14.97,scattered clouds
300,Ponta Delgada,PT,2021-04-25 18:38:47,37.7333,-25.6667,62.6,67,40,14.97,scattered clouds
301,Mahanoro,MG,2021-04-25 18:38:59,-19.9,48.8,72.59,92,100,5.68,light rain
302,Bhuban,IN,2021-04-25 18:38:59,20.8833,85.8333,80.62,62,89,3.33,overcast clouds
303,Grand-Santi,GF,2021-04-25 18:38:59,4.25,-54.3833,81.99,90,26,3.94,scattered clouds
304,Osecina,RS,2021-04-25 18:39:00,44.3731,19.6014,51.8,30,0,4.61,clear sky
305,Yar-Sale,RU,2021-04-25 18:37:00,66.8333,70.8333,32.83,94,100,11.59,overcast clouds
306,Makaryev,RU,2021-04-25 18:39:00,57.8797,43.8069,33.37,96,100,11.48,light snow
307,Avila,ES,2021-04-25 18:39:01,40.5833,-5.0,48.99,90,100,5.01,overcast clouds
308,Gillette,US,2021-04-25 18:35:46,44.2911,-105.5022,55.99,54,75,3.44,broken clouds
309,Guatire,VE,2021-04-25 18:39:01,10.4762,-66.5427,87.8,66,20,2.3,few clouds
310,Teknaf,BD,2021-04-25 18:39:02,20.8624,92.3058,78.89,85,0,1.9,clear sky
311,Licheng,CN,2021-04-25 18:39:02,23.2955,113.8284,77.0,78,90,6.71,overcast clouds
312,Yerbogachen,RU,2021-04-25 18:39:02,61.2767,108.0108,33.12,96,100,6.73,light snow
313,Sindor,RU,2021-04-25 18:39:03,62.8629,51.8905,41.45,87,100,8.41,overcast clouds
314,Fallon,US,2021-04-25 18:36:07,39.4735,-118.7774,51.8,43,90,5.75,light rain
315,Belaya Gora,RU,2021-04-25 18:39:03,68.5333,146.4167,16.2,85,100,11.05,overcast clouds
316,Bantry,IE,2021-04-25 18:39:04,51.6833,-9.45,60.8,44,0,9.22,clear sky
317,Elko,US,2021-04-25 18:36:27,41.0002,-115.5012,46.0,81,90,4.61,light rain
318,Grand Haven,US,2021-04-25 18:39:04,43.0631,-86.2284,46.0,45,20,18.41,few clouds
319,Verkhoyansk,RU,2021-04-25 18:39:05,67.5447,133.385,20.43,96,98,3.87,overcast clouds
320,Itaqui,BR,2021-04-25 18:39:05,-29.1253,-56.5531,72.9,39,0,14.0,clear sky
321,Manyana,BW,2021-04-25 18:39:06,-23.4,21.7167,67.01,26,8,2.98,clear sky
322,Plettenberg Bay,ZA,2021-04-25 18:39:06,-34.0527,23.3716,66.81,70,100,4.0,overcast clouds
323,Bahia Honda,CU,2021-04-25 18:37:45,22.9036,-83.1592,86.72,56,75,6.4,broken clouds
324,Klaksvik,FO,2021-04-25 18:39:07,62.2266,-6.589,46.4,93,100,13.8,overcast clouds
325,Punta Alta,AR,2021-04-25 18:36:04,-38.8759,-62.0736,64.81,49,4,4.88,clear sky
326,Svetlyy,RU,2021-04-25 18:39:07,54.675,20.1347,37.4,81,75,6.71,broken clouds
327,Kalaleh,IR,2021-04-25 18:39:08,37.3807,55.4916,62.6,82,0,6.91,clear sky
328,Fomboni,KM,2021-04-25 18:39:08,-12.28,43.7425,81.77,77,99,10.85,moderate rain
329,Bud,US,2021-04-25 18:34:41,39.447,-86.1758,57.0,47,1,6.91,clear sky
330,Byron Bay,AU,2021-04-25 18:37:43,-28.65,153.6167,60.8,94,90,9.22,overcast clouds
331,Monforte De Lemos,ES,2021-04-25 18:39:09,42.5216,-7.5142,48.99,92,22,3.0,light rain
332,Orangeville,CA,2021-04-25 18:39:09,43.9168,-80.0997,44.01,81,59,20.67,broken clouds
333,La Mana,EC,2021-04-25 18:39:09,-0.9333,-79.2167,64.4,59,75,18.41,light rain
334,Velka Nad Velickou,CZ,2021-04-25 18:39:10,48.8826,17.5206,48.2,40,0,14.97,clear sky
335,Olimpia,BR,2021-04-25 18:39:10,-20.7372,-48.9147,86.0,28,20,10.36,few clouds
336,Mazyr,BY,2021-04-25 18:35:59,52.0495,29.2456,34.57,64,1,4.92,clear sky
337,Mago,RU,2021-04-25 18:39:11,53.2514,140.1822,21.63,93,14,1.88,few clouds
338,Marawi,PH,2021-04-25 18:38:14,7.9986,124.2928,78.01,90,100,2.01,overcast clouds
339,Anloga,GH,2021-04-25 18:39:11,5.7947,0.8973,84.2,84,40,8.05,scattered clouds
340,San Nicolas,PH,2021-04-25 18:39:12,18.1725,120.5953,75.2,83,75,4.61,broken clouds
341,Dana Point,US,2021-04-25 18:35:32,33.467,-117.6981,64.99,70,9,5.01,clear sky
342,Kieta,PG,2021-04-25 18:34:24,-6.2167,155.6333,78.1,79,72,2.15,broken clouds
343,Tabalosos,PE,2021-04-25 18:39:12,-6.35,-76.6833,91.4,52,40,2.3,scattered clouds
344,Brynmawr,GB,2021-04-25 18:39:13,51.8,-3.1833,55.99,46,30,8.99,scattered clouds
345,Coahuayana,MX,2021-04-25 18:37:27,18.7333,-103.6833,86.0,35,75,8.1,broken clouds
346,Nantucket,US,2021-04-25 18:39:13,41.2835,-70.0995,46.4,100,90,20.71,heavy intensity rain
347,Zalantun,CN,2021-04-25 18:39:14,48.0,122.7167,48.04,34,100,10.74,overcast clouds
348,Faya,SA,2021-04-25 18:39:14,18.3851,42.4509,62.6,67,40,4.61,scattered clouds
349,Lagoa,PT,2021-04-25 18:39:14,39.05,-27.9833,59.4,79,96,14.52,overcast clouds
350,Los Llanos De Aridane,ES,2021-04-25 18:39:15,28.6585,-17.9182,71.6,60,75,3.44,broken clouds
351,Masindi,UG,2021-04-25 18:39:15,1.6744,31.715,64.92,95,100,3.0,light rain
352,Iwanai,JP,2021-04-25 18:39:15,42.9744,140.5089,31.21,74,39,4.32,scattered clouds
353,Vanimo,PG,2021-04-25 18:34:32,-2.6741,141.3028,75.27,84,100,3.4,overcast clouds
354,Moron,AR,2021-04-25 18:39:13,-34.6534,-58.6198,68.0,65,99,1.99,overcast clouds
355,Devonport,AU,2021-04-25 18:39:16,-41.1667,146.35,52.0,81,69,8.01,broken clouds
356,Qasigiannguit,GL,2021-04-25 18:39:17,68.8193,-51.1922,51.8,40,20,18.41,few clouds
357,Ambalavao,MG,2021-04-25 18:39:17,-21.8333,46.9333,62.62,91,76,4.59,broken clouds
358,Plastun,RU,2021-04-25 18:39:18,44.7561,136.2939,29.53,67,8,4.54,clear sky
359,Strezhevoy,RU,2021-04-25 18:39:05,60.7333,77.5889,42.8,65,0,6.71,clear sky
360,Mastic Beach,US,2021-04-25 18:39:18,40.7668,-72.8521,53.6,71,90,10.36,overcast clouds
361,Kailua,US,2021-04-25 18:38:43,21.4022,-157.7394,77.0,69,75,9.22,broken clouds
362,Pangoa,PE,2021-04-25 18:39:19,-12.1167,-73.0,87.48,49,23,4.63,few clouds
363,Maniitsoq,GL,2021-04-25 18:38:05,65.4167,-52.9,39.6,80,100,2.71,overcast clouds
364,Nouakchott,MR,2021-04-25 18:34:33,18.0858,-15.9785,73.4,64,0,21.85,clear sky
365,Jumla,NP,2021-04-25 18:39:04,29.2747,82.1838,47.03,46,0,4.03,clear sky
366,Abashiri,JP,2021-04-25 18:39:14,44.0213,144.2697,32.0,72,70,14.0,broken clouds
367,Vestmannaeyjar,IS,2021-04-25 18:39:20,63.4427,-20.2734,44.6,87,40,14.97,scattered clouds
368,Mount Gambier,AU,2021-04-25 18:39:20,-37.8333,140.7667,50.0,93,90,6.91,overcast clouds
369,Bull Savanna,JM,2021-04-25 18:39:20,17.8868,-77.5902,82.9,63,14,16.44,few clouds
370,Daru,PG,2021-04-25 18:39:21,-9.0763,143.2092,74.95,95,100,8.99,overcast clouds
371,Kodiak,US,2021-04-25 18:39:21,57.79,-152.4072,41.0,87,90,9.22,mist
372,Codrington,AU,2021-04-25 18:39:22,-38.2667,141.9667,53.22,85,100,5.08,overcast clouds
373,Haines Junction,CA,2021-04-25 18:36:55,60.7522,-137.5108,41.0,48,0,2.3,clear sky
374,Umm Lajj,SA,2021-04-25 18:39:22,25.0213,37.2685,82.94,47,0,1.7,clear sky
375,Valle De Allende,MX,2021-04-25 18:39:22,26.9333,-105.4,83.43,5,96,4.32,overcast clouds
376,Kavieng,PG,2021-04-25 18:34:41,-2.5744,150.7967,81.28,77,100,3.94,light rain
377,Broome,US,2021-04-25 18:39:23,42.2506,-75.833,55.99,66,90,9.22,overcast clouds
378,Port Antonio,JM,2021-04-25 18:39:24,18.18,-76.4612,84.2,70,40,18.41,scattered clouds
379,Markova,UA,2021-04-25 18:39:24,48.6758,24.4138,41.0,93,75,4.47,light rain
380,Myaundzha,RU,2021-04-25 18:39:24,63.0494,147.1858,-14.75,99,44,2.3,scattered clouds
381,Pokhara,NP,2021-04-25 18:39:25,28.2333,83.9833,70.0,20,0,7.18,clear sky
382,Barreiras,BR,2021-04-25 18:39:25,-12.1528,-44.99,84.96,52,100,3.47,light rain
383,Puerto Narino,CO,2021-04-25 18:39:25,-3.7703,-70.3831,77.0,100,90,6.91,overcast clouds
384,Adzhamka,UA,2021-04-25 18:39:26,48.5424,32.5354,45.18,77,94,7.67,overcast clouds
385,Port Lavaca,US,2021-04-25 18:39:26,28.615,-96.6261,81.0,57,1,14.97,clear sky
386,Grootfontein,NA,2021-04-25 18:39:27,-19.5667,18.1167,61.7,33,0,1.48,clear sky
387,Maumere,ID,2021-04-25 18:39:27,-8.6199,122.2111,79.65,73,96,8.21,overcast clouds
388,Yatou,CN,2021-04-25 18:39:27,37.15,122.3833,49.42,72,100,2.13,light rain
389,Morondava,MG,2021-04-25 18:39:28,-20.2833,44.2833,78.3,79,100,10.58,overcast clouds
390,Penha,BR,2021-04-25 18:39:28,-26.7694,-48.6458,78.8,61,20,10.36,few clouds
391,Rio Muerto,MX,2021-04-25 18:39:29,27.4167,-110.2333,82.4,14,75,10.36,broken clouds
392,Severnyy,RU,2021-04-25 18:39:29,50.677,36.5532,46.4,46,0,4.47,clear sky
393,Acapulco,MX,2021-04-25 18:39:30,16.8634,-99.8901,86.0,66,90,8.05,overcast clouds
394,Boffa,GN,2021-04-25 18:39:30,10.1667,-14.0333,82.72,57,14,8.9,few clouds
395,Puerto Ayacucho,VE,2021-04-25 18:39:30,5.6639,-67.6236,91.47,51,79,6.8,broken clouds
396,Sobolevo,RU,2021-04-25 18:39:31,54.4299,31.8996,32.2,77,11,7.31,few clouds
397,Praya,CV,2021-04-25 18:39:31,14.9215,-23.5087,75.2,60,20,23.02,few clouds
398,Krasnoarmeysk,RU,2021-04-25 18:39:31,51.0239,45.6969,46.0,37,0,1.99,clear sky
399,Biltine,TD,2021-04-25 18:39:12,14.5333,20.9167,91.58,19,97,5.86,overcast clouds
400,Vila,PT,2021-04-25 18:39:32,42.0304,-8.1588,57.0,87,79,1.36,light rain
401,Tuatapere,NZ,2021-04-25 18:39:32,-46.1333,167.6833,42.01,86,72,8.01,broken clouds
402,Avera,US,2021-04-25 18:38:10,33.194,-82.5271,73.99,53,40,9.22,scattered clouds
403,Thunder Bay,CA,2021-04-25 18:39:33,48.4001,-89.3168,42.8,39,20,12.66,few clouds
404,Kenai,US,2021-04-25 18:39:33,60.5544,-151.2583,46.4,49,1,4.03,clear sky
405,Namatanai,PG,2021-04-25 18:39:34,-3.6667,152.4333,79.2,81,81,2.06,broken clouds
406,La Ronge,CA,2021-04-25 18:39:34,55.1001,-105.2842,39.2,38,100,10.36,overcast clouds
407,Ewa Beach,US,2021-04-25 18:36:55,21.3156,-158.0072,77.0,65,1,5.75,clear sky
408,Blythe,US,2021-04-25 18:39:35,33.6103,-114.5964,84.2,10,1,18.41,clear sky
409,Komyshuvakha,UA,2021-04-25 18:39:35,47.7176,35.5288,48.2,46,0,2.86,clear sky
410,Te Anau,NZ,2021-04-25 18:39:36,-45.4167,167.7167,42.98,94,100,7.72,overcast clouds
411,Yuxia,CN,2021-04-25 18:39:36,34.0615,108.6291,50.0,93,100,2.24,mist
412,Hammerfest,NO,2021-04-25 18:39:36,70.6634,23.6821,32.0,100,75,12.66,light snow
413,Puerto Del Rosario,ES,2021-04-25 18:39:37,28.5004,-13.8627,73.4,53,20,13.8,few clouds
414,Boguchany,RU,2021-04-25 18:39:37,58.3814,97.4531,35.01,97,100,6.46,overcast clouds
415,Toamasina,MG,2021-04-25 18:39:37,-18.1667,49.3833,75.2,94,75,8.05,light rain
416,Necochea,AR,2021-04-25 18:39:38,-38.5473,-58.7368,64.99,69,72,4.0,broken clouds
417,Toropets,RU,2021-04-25 18:39:38,56.4978,31.6353,31.39,92,10,6.31,clear sky
418,High Prairie,CA,2021-04-25 18:39:38,55.4334,-116.4858,42.8,28,94,13.8,overcast clouds
419,Novoanninskiy,RU,2021-04-25 18:39:39,50.5287,42.6747,42.01,58,3,1.01,clear sky
420,Chimaltenango,GT,2021-04-25 18:39:39,14.6686,-90.8167,84.99,44,40,16.11,scattered clouds
421,Port Keats,AU,2021-04-25 18:39:40,-14.25,129.55,74.73,42,100,5.12,overcast clouds
422,Inhambane,MZ,2021-04-25 18:39:40,-23.865,35.3833,77.0,78,40,1.92,light rain
423,Okrisky,CZ,2021-04-25 18:39:40,49.2454,15.7696,42.01,55,98,6.02,overcast clouds
424,Kumluca,TR,2021-04-25 18:39:41,36.3703,30.2869,67.26,61,63,1.52,broken clouds
425,Mbandaka,CD,2021-04-25 18:39:41,0.0487,18.2603,73.51,85,38,3.15,light rain
426,Kysyl-Syr,RU,2021-04-25 18:39:41,63.8986,122.7617,32.72,99,100,3.51,overcast clouds
427,Rincon,US,2021-04-25 18:39:42,32.296,-81.2354,73.4,64,75,10.36,broken clouds
428,Kruisfontein,ZA,2021-04-25 18:39:42,-34.0033,24.7314,72.07,41,100,4.07,overcast clouds
429,Nador,MA,2021-04-25 18:39:43,35.174,-2.9287,62.6,94,75,4.61,mist
430,Sola,VU,2021-04-25 18:39:43,-13.8833,167.55,75.2,94,20,4.09,few clouds
431,Santiago De Chuco,PE,2021-04-25 18:39:44,-8.15,-78.1833,59.7,67,90,3.4,light rain
432,Sheboygan,US,2021-04-25 18:39:44,43.7333,-87.9334,43.0,52,1,13.8,clear sky
433,Dauphin,CA,2021-04-25 18:39:44,51.1494,-100.0502,48.2,27,1,12.66,clear sky
434,Plast,RU,2021-04-25 18:39:45,54.3691,60.8136,42.64,67,32,9.84,scattered clouds
435,Kahului,US,2021-04-25 18:35:33,20.8947,-156.47,75.2,78,1,12.66,clear sky
436,Maldonado,UY,2021-04-25 18:39:45,-34.6667,-54.9167,68.0,73,40,19.57,scattered clouds
437,Tommot,RU,2021-04-25 18:39:46,58.9564,126.2925,30.25,96,100,2.8,overcast clouds
438,Aasiaat,GL,2021-04-25 18:39:46,68.7098,-52.8699,36.41,74,42,4.63,scattered clouds
439,Rawson,AR,2021-04-25 18:39:46,-43.3002,-65.1023,68.18,38,67,21.65,broken clouds
440,Huilong,CN,2021-04-25 18:39:47,31.8111,121.655,64.0,79,19,7.4,few clouds
441,Aykhal,RU,2021-04-25 18:38:49,66.0,111.5,6.37,94,100,26.4,overcast clouds
442,Vila Franca Do Campo,PT,2021-04-25 18:39:47,37.7167,-25.4333,62.6,67,40,14.97,scattered clouds
443,Sao Felix Do Xingu,BR,2021-04-25 18:39:48,-6.6447,-51.995,87.03,63,16,2.91,few clouds
444,Kraskino,RU,2021-04-25 18:39:48,42.7114,130.7794,40.32,47,7,3.29,clear sky
445,Batagay-Alyta,RU,2021-04-25 18:39:48,67.8006,130.4114,11.75,89,100,6.2,overcast clouds
446,Half Moon Bay,US,2021-04-25 18:39:49,37.4636,-122.4286,57.99,82,90,13.8,haze
447,Melbu,NO,2021-04-25 18:39:49,68.5044,14.8297,37.4,70,75,2.3,broken clouds
448,Luanda,AO,2021-04-25 18:34:54,-8.8368,13.2343,80.6,89,20,5.75,few clouds
449,Berezovka,BY,2021-04-25 18:39:50,53.7214,25.4993,32.02,80,78,6.69,broken clouds
450,Macaiba,BR,2021-04-25 18:39:50,-5.8583,-35.3539,86.0,66,40,12.66,scattered clouds
451,Karratha,AU,2021-04-25 18:39:51,-20.7377,116.8463,76.95,61,0,7.36,light rain
452,Koudougou,BF,2021-04-25 18:39:51,12.25,-2.3667,98.02,19,40,3.8,scattered clouds
453,Chihuahua,MX,2021-04-25 18:36:52,28.5,-106.0,82.4,6,75,4.92,broken clouds
454,Southbridge,US,2021-04-25 18:35:15,42.0751,-72.0334,51.01,94,100,4.21,overcast clouds
455,Davila,PH,2021-04-25 18:37:44,18.4726,120.5763,75.2,83,75,4.61,broken clouds
456,Coos Bay,US,2021-04-25 18:36:34,43.3665,-124.2179,50.0,81,90,12.66,overcast clouds
457,Tigil,RU,2021-04-25 18:39:52,57.8,158.6667,26.22,95,100,1.92,overcast clouds
458,Pangody,RU,2021-04-25 18:39:52,65.85,74.4859,31.8,89,100,9.82,overcast clouds
459,Zlocieniec,PL,2021-04-25 18:39:53,53.5329,16.0113,37.0,55,5,1.01,clear sky
460,Grindavik,IS,2021-04-25 18:39:53,63.8424,-22.4338,48.2,76,40,12.66,scattered clouds
461,Makakilo City,US,2021-04-25 18:39:54,21.3469,-158.0858,77.0,65,1,5.75,clear sky
462,Hasaki,JP,2021-04-25 18:39:54,35.7333,140.8333,46.4,42,20,14.97,few clouds
463,Mukhtolovo,RU,2021-04-25 18:39:54,55.4644,43.1953,37.53,64,89,15.41,overcast clouds
464,Arth,CH,2021-04-25 18:39:55,47.0634,8.5235,62.6,39,0,5.75,clear sky
465,Yenagoa,NG,2021-04-25 18:39:55,4.9247,6.2642,80.89,74,9,7.78,clear sky
466,Aksarka,RU,2021-04-25 18:39:56,66.5606,67.7975,33.78,98,100,10.36,overcast clouds
467,Conakry,GN,2021-04-25 18:37:48,9.538,-13.6773,86.0,62,0,9.22,clear sky
468,Gamba,GA,2021-04-25 18:39:56,-2.65,10.0,78.96,86,86,5.1,light rain
469,Lovozero,RU,2021-04-25 18:39:57,68.005,35.0117,30.11,97,100,12.53,light snow
470,Zvishavane,ZW,2021-04-25 18:39:57,-20.3267,30.0665,66.29,33,0,4.07,clear sky
471,Bay Saint Louis,US,2021-04-25 18:39:57,30.3088,-89.33,75.2,49,1,9.22,clear sky
472,Sandnessjoen,NO,2021-04-25 18:39:58,66.0217,12.6316,37.4,80,40,5.75,scattered clouds
473,Bogale,MM,2021-04-25 18:39:58,16.2833,95.4,80.98,71,16,5.75,few clouds
474,Abapo,BO,2021-04-25 18:39:58,-18.8333,-63.4667,72.82,44,100,2.19,moderate rain
475,Mandan,US,2021-04-25 18:37:39,46.8267,-100.8896,39.2,100,90,20.71,overcast clouds
476,Fukue,JP,2021-04-25 18:39:59,32.6881,128.8419,59.27,61,100,29.77,overcast clouds
477,Alofi,NU,2021-04-25 18:39:59,-19.0595,-169.9187,69.8,100,88,5.12,light rain
478,Manicore,BR,2021-04-25 18:39:46,-5.8092,-61.3003,80.6,89,0,2.3,light rain
479,Quatre Cocos,MU,2021-04-25 18:40:00,-20.2078,57.7625,78.01,88,75,12.66,light rain
480,Fortuna,US,2021-04-25 18:40:00,40.5982,-124.1573,54.0,100,75,10.36,broken clouds
481,Chuncheng,CN,2021-04-25 18:40:01,22.1731,111.7886,74.1,94,100,3.96,light rain
482,Lopsmarka,NO,2021-04-25 18:40:01,67.3134,14.4493,37.99,70,75,6.91,broken clouds
483,Dombarovskiy,RU,2021-04-25 18:40:03,50.7587,59.5386,47.91,84,100,10.27,overcast clouds
484,Trat,TH,2021-04-25 18:40:03,12.5,102.5,80.01,99,97,2.13,overcast clouds
485,Yuzhno-Kurilsk,RU,2021-04-25 18:40:03,44.0306,145.8556,31.06,69,9,18.52,clear sky
486,Fort Nelson,CA,2021-04-25 18:40:04,58.8053,-122.7002,46.4,36,40,4.61,scattered clouds
487,Derzhavinsk,KZ,2021-04-25 18:40:04,51.1,66.3167,52.36,70,24,13.22,few clouds
488,Tamandare,BR,2021-04-25 18:40:05,-8.7597,-35.1047,81.79,73,31,8.66,scattered clouds
489,Nizhniy Kuranakh,RU,2021-04-25 18:40:05,58.8353,125.4869,34.11,95,100,5.57,overcast clouds
490,High Level,CA,2021-04-25 18:40:05,58.5169,-117.136,37.4,56,90,8.05,snow
491,Tadine,NC,2021-04-25 18:40:06,-21.55,167.8833,72.3,87,99,5.48,overcast clouds
492,Catalina,US,2021-04-25 18:40:06,32.5056,-110.9211,88.0,12,0,4.0,clear sky
493,Uniontown,US,2021-04-25 18:40:07,39.9001,-79.7164,59.0,43,100,4.0,overcast clouds
494,Smirnykh,RU,2021-04-25 18:40:07,49.75,142.8333,26.02,81,100,3.47,overcast clouds
495,Manokwari,ID,2021-04-25 18:40:08,-0.8667,134.0833,78.53,82,100,11.05,overcast clouds
496,Atikokan,CA,2021-04-25 18:40:08,48.7555,-91.6216,47.64,17,59,6.91,broken clouds
497,Riberalta,BO,2021-04-25 18:40:08,-10.9833,-66.1,80.6,83,90,9.22,moderate rain
498,Uige,AO,2021-04-25 18:39:56,-7.6087,15.0613,72.09,85,94,1.5,light rain
499,Kapiri Mposhi,ZM,2021-04-25 18:40:09,-13.9652,28.6809,63.0,75,17,5.53,few clouds
500,Parli,IN,2021-04-25 18:40:09,18.8486,76.5297,93.47,16,95,2.15,overcast clouds
501,Indian Head,US,2021-04-25 18:40:10,38.6001,-77.1622,63.0,51,40,21.85,scattered clouds
502,Purranque,CL,2021-04-25 18:38:20,-40.9167,-73.1667,57.2,50,40,5.75,scattered clouds
503,Sao Filipe,CV,2021-04-25 18:40:10,14.8961,-24.4956,72.01,74,58,10.51,broken clouds
504,Yazoo City,US,2021-04-25 18:40:11,32.8551,-90.4056,72.0,49,1,8.05,clear sky
505,Kamaishi,JP,2021-04-25 18:35:30,39.2667,141.8833,38.14,65,12,8.5,few clouds
506,Severodvinsk,RU,2021-04-25 18:40:11,64.5635,39.8302,42.8,87,40,4.47,scattered clouds
507,Altamira,BR,2021-04-25 18:40:12,-3.2033,-52.2064,89.6,62,20,4.61,few clouds
508,Cam Ranh,VN,2021-04-25 18:40:12,11.9214,109.1591,82.4,74,20,2.3,few clouds
509,Harer,ET,2021-04-25 18:40:12,9.3094,42.1258,62.94,81,100,3.06,light rain
510,Tagusao,PH,2021-04-25 18:40:13,9.1924,117.8141,79.47,79,90,2.24,overcast clouds
511,Lompoc,US,2021-04-25 18:40:13,34.6391,-120.4579,59.0,63,100,8.05,overcast clouds
512,Corinto,GR,2021-04-25 18:40:14,37.9407,22.9573,57.0,59,0,2.64,clear sky
513,Terenos,BR,2021-04-25 18:40:14,-20.4422,-54.8603,75.2,69,75,9.22,broken clouds
514,Chimbote,PE,2021-04-25 18:40:14,-9.0853,-78.5783,72.03,74,25,9.57,scattered clouds
515,Saint-Augustin,CA,2021-04-25 18:38:13,51.226,-58.6502,47.82,40,100,12.37,overcast clouds
516,Natal,BR,2021-04-25 18:40:15,-5.795,-35.2094,86.0,66,20,14.97,few clouds
517,Hyeres,FR,2021-04-25 18:40:15,43.1167,6.1167,60.8,72,0,4.61,clear sky
518,Winnemucca,US,2021-04-25 18:40:16,40.973,-117.7357,41.0,87,90,5.75,light rain
519,Areado,BR,2021-04-25 18:40:16,-21.3586,-46.1456,75.2,43,0,3.2,clear sky
520,Nebolchi,RU,2021-04-25 18:40:16,59.1239,33.3454,36.36,97,100,7.47,light rain
521,Aklavik,CA,2021-04-25 18:37:26,68.2191,-135.0107,23.0,74,20,11.5,few clouds
